Id,WnvPresent
144,4.70465614456e-35
145,4.50722833279e-05
146,4.3694522255300004e-06
147,2.06602366673e-05
148,7.41469216052e-08
149,7.49664596691e-09
150,3.11827680384e-06
151,8.687860108209999e-35
152,3.2702335524699994e-35
153,5.48006774162e-05
154,5.5944267982900005e-06
155,2.54463757008e-05
156,9.18255641616e-08
157,9.06880367414e-09
158,3.4760364631e-06
159,9.56377474057e-35
160,3.6235188913099997e-35
161,4.13639176423e-05
162,3.9137222839300015e-06
163,1.90876212577e-05
164,6.93761703653e-08
165,6.8960293784600006e-09
166,3.0674368265700003e-06
167,8.50742939605e-35
168,3.20229395304e-35
169,0.000289015655604
170,3.33519991428e-05
171,0.000136915840409
172,3.29135000592e-07
173,6.270356460240001e-08
174,6.1817834007e-06
175,1.24551458947e-34
176,5.04709964947e-35
177,0.00031962396554
178,3.8034954376e-05
179,0.000163930075855
180,4.0262497399899995e-07
181,6.9837121189e-08
182,7.542019587339999e-06
183,1.52163525748e-34
184,6.1461065946e-35
185,0.00025117419573
186,2.82468246875e-05
187,0.000118619418944
188,2.7685070994200003e-07
189,5.38815871184e-08
190,5.72219933059e-06
191,1.1787603438399998e-34
192,4.7588630419499993e-35
193,0.0005110646632069999
194,6.93296844062e-05
195,0.00026035386255
196,7.386267823e-07
197,1.17625480945e-07
198,9.236078181880001e-06
199,1.7118399176399997e-34
200,6.97164926155e-35
201,0.0003330681138770001
202,3.95289055187e-05
203,0.000157532276359
204,3.93085324034e-07
205,7.30849887673e-08
206,6.63574311838e-06
207,1.31601083409e-34
208,5.336787736489999e-35
209,0.000478418085873
210,6.75202298948e-05
211,0.00021136766032
212,5.58894686091e-07
213,1.04165964875e-07
214,5.89361675303e-06
215,1.16115339887e-34
216,4.7336729529499995e-35
217,0.000331423622913
218,4.04555809404e-05
219,0.000150851892197
220,3.74397995261e-07
221,7.1912795934e-08
222,5.78408389061e-06
223,1.1608122668999999e-34
224,4.69258804726e-35
225,0.000296430627708
226,3.57253551389e-05
227,0.000129898419811
228,3.10565582227e-07
229,6.36549918551e-08
230,4.90293204742e-06
231,1.00267578111e-34
232,4.0484326284600003e-35
233,0.0006545970071009999
234,0.000106708541081
235,0.000324946179143
236,1.0222085345799999e-06
237,1.55444715501e-07
238,8.730641089510001e-06
239,1.6039595536300001e-34
240,6.557562371319999e-35
241,0.00033975290034700005
242,4.08362428352e-05
243,0.000176016132757
244,4.4058322699799994e-07
245,7.4322833221e-08
246,7.90825034827e-06
247,1.5847125359999994e-34
248,6.408307705399997e-35
249,0.000361666315957
250,4.39144830388e-05
251,0.000189623042338
252,4.82055945226e-07
253,7.92964530262e-08
254,8.29199503472e-06
255,1.6503564831100002e-34
256,6.6814974989e-35
257,0.00028705864687000003
258,3.43921339473e-05
259,0.000126159723441
260,3.00643078862e-07
261,6.172869676109999e-08
262,4.86658798314e-06
263,9.98068468487e-35
264,4.027288130109999e-35
265,0.000289395929756
266,3.35216547711e-05
267,0.0001395818177
268,3.32907280335e-07
269,6.29353634206e-08
270,6.35972419139e-06
271,1.2846561765799998e-34
272,5.212565922449998e-35
273,0.000305949053163
274,3.57684163006e-05
275,0.000146628006787
276,3.55392415014e-07
277,6.68448067292e-08
278,6.48519366634e-06
279,1.29710786006e-34
280,5.262116643629999e-35
281,0.000228841152376
282,2.53937596011e-05
283,0.000106080465997
284,2.45929134577e-07
285,4.88397913794e-08
286,5.2501221522e-06
287,1.0911781121399995e-34
288,4.39375324883e-35
289,0.000229499354488
290,2.550307431e-05
291,0.000107905319089
292,2.48568446737e-07
293,4.9047125907999996e-08
294,5.401277574840001e-06
295,1.1258078576799999e-34
296,4.5302288266999996e-35
297,0.000440808872759
298,5.6023171258999985e-05
299,0.000239677829063
300,6.466104803649999e-07
301,9.96381658974e-08
302,9.70883996035e-06
303,1.8732293635e-34
304,7.620766523529998e-35
305,0.000404170858352
306,5.08835448876e-05
307,0.000195024069981
308,5.0999951062e-07
309,8.951065841830002e-08
310,7.219952492469998e-06
311,1.40401565537e-34
312,5.6946146128e-35
313,0.000373413367581
314,4.61733958684e-05
315,0.000192533264648
316,4.905521846430001e-07
317,8.34058458584e-08
318,7.9899236886e-06
319,1.56631140174e-34
320,6.37950972699e-35
321,0.00059617847542
322,9.3029143905e-05
323,0.000287739113337
324,8.6073059043e-07
325,1.38737369353e-07
326,7.88852464245e-06
327,1.47454738546e-34
328,6.034453416359998e-35
329,0.000456172221726
330,6.31279453943e-05
331,0.000190269868834
332,4.971542010699999e-07
333,9.552042264260003e-08
334,5.17069012605e-06
335,1.04211763959e-34
336,4.24443755138e-35
337,0.000324511252513
338,3.87808037257e-05
339,0.00016276132919799998
340,3.9678763103200004e-07
341,7.16953930722e-08
342,7.197740858380002e-06
343,1.43719837186e-34
344,5.83286453645e-35
345,0.000273567523389
346,3.12736505041e-05
347,0.000130270235877
348,3.08332921318e-07
349,5.9062348374900007e-08
350,6.06218398884e-06
351,1.23355817943e-34
352,4.99903610875e-35
353,0.00031589106875
354,3.75930898369e-05
355,0.000158574053134
356,3.83829350282e-07
357,6.95566683538e-08
358,7.128851645439999e-06
359,1.43028217153e-34
360,5.796338600520001e-35
361,0.000327588226211
362,3.92732758363e-05
363,0.00016815907152200002
364,4.1603845566700003e-07
365,7.1963182473e-08
366,7.6149013925e-06
367,1.52899320019e-34
368,6.18439440338e-35
369,4.01431809641e-05
370,3.85518362475e-06
371,1.81427831963e-05
372,6.40932747357e-08
373,6.776360764749999e-09
374,2.8410117895099997e-06
375,8.05975850821e-35
376,3.01430224855e-35
377,3.55301775122e-05
378,3.43631706305e-06
379,1.58875016457e-05
380,5.59903152421e-08
381,6.13300207277e-09
382,2.58104017955e-06
383,7.4768924471e-35
384,2.7787606011799995e-35
385,3.16618404588e-05
386,3.1834677625e-06
387,1.39350552615e-05
388,4.93322990644e-08
389,5.7415794401999985e-09
390,2.2796875638099997e-06
391,6.79869389678e-35
392,2.5034248418e-35
393,0.000373225914942
394,4.63844115722e-05
395,0.000173681156227
396,4.39782092136e-07
397,8.137880960650001e-08
398,6.37702389255e-06
399,1.26054338805e-34
400,5.105265926569997e-35
401,0.000416424953339
402,5.23329057755e-05
403,0.000223481591918
404,5.93041953504e-07
405,9.31712326529e-08
406,9.23005591069e-06
407,1.79867134365e-34
408,7.30897383069e-35
409,0.000393699165637
410,4.90634168641e-05
411,0.000189228084213
412,4.92474007536e-07
413,8.700273754480001e-08
414,7.1648817173e-06
415,1.3972617128899993e-34
416,5.667933915109999e-35
417,0.000372896059699
418,4.61183411469e-05
419,0.000175021234795
420,4.4637945246000006e-07
421,8.15807852021e-08
422,6.59795752285e-06
423,1.3007676808999999e-34
424,5.26961140243e-35
425,0.000362117201568
426,4.44366148825e-05
427,0.000169631017565
428,4.30625675118e-07
429,7.9257068504e-08
430,6.55078290625e-06
431,1.29450802544e-34
432,5.24207834832e-35
433,0.00034125295994300004
434,4.23011824939e-05
435,0.0001541355601
436,3.82239435824e-07
437,7.39592808869e-08
438,5.6336062174e-06
439,1.12943107549e-34
440,4.5701167051999997e-35
441,0.000478418085873
442,6.75202298948e-05
443,0.00021136766032
444,5.58894686091e-07
445,1.04165964875e-07
446,5.89361675303e-06
447,1.16115339887e-34
448,4.7336729529499995e-35
449,0.000362117201568
450,4.44366148825e-05
451,0.000169631017565
452,4.30625675118e-07
453,7.9257068504e-08
454,6.55078290625e-06
455,1.29450802544e-34
456,5.24207834832e-35
457,0.0005173467080019999
458,7.57011974423e-05
459,0.000240773576457
460,6.67248165677e-07
461,1.16854434994e-07
462,6.76835988821e-06
463,1.3009839533500002e-34
464,5.31187361246e-35
465,0.000257753732892
466,2.90328822747e-05
467,0.000119561020271
468,2.8273526147800003e-07
469,5.5294173363199996e-08
470,5.611713892580001e-06
471,1.14833806307e-34
472,4.6332713006699997e-35
473,0.00040181140777900015
474,5.04033829922e-05
475,0.000213852068731
476,5.61231280658e-07
477,8.970016140980002e-08
478,8.872244095880001e-06
479,1.7354291023299998e-34
480,7.053590266109998e-35
481,4.06857171272e-05
482,3.96074991864e-06
483,1.81680455828e-05
484,6.399336449060002e-08
485,6.919505496070001e-09
486,2.7484369886599998e-06
487,7.899819340069999e-35
488,2.9457422786299997e-35
489,0.00021578391805400005
490,2.38001171017e-05
491,0.000100701287775
492,2.30532443091e-07
493,4.59721429852e-08
494,5.14856236829e-06
495,1.08011850871e-34
496,4.33834692825e-35
497,0.00035273566700300005
498,4.23910794722e-05
499,0.000168865422763
500,4.26921184326e-07
501,7.78253789237e-08
502,6.9643750279e-06
503,1.37056423741e-34
504,5.562435412710001e-35
505,0.000492269757369
506,6.88219454361e-05
507,0.000194741731358
508,5.18821392652e-07
509,9.98824176581e-08
510,4.90513920415e-06
511,9.90023900689e-35
512,4.0201275897499997e-35
513,4.63161115636e-05
514,4.58471948311e-06
515,2.07921038434e-05
516,7.33991986337e-08
517,7.84160100438e-09
518,2.9187790814400007e-06
519,8.34669122299e-35
520,3.12276668532e-35
521,0.000314226461181
522,3.71460113386e-05
523,0.000145403448524
524,3.58855342604e-07
525,6.83845697215e-08
526,6.10374553783e-06
527,1.22512793943e-34
528,4.94884509343e-35
529,0.00037032961867
530,4.53908794634e-05
531,0.000194964555228
532,4.980653962489999e-07
533,8.16138095264e-08
534,8.37212411711e-06
535,1.6583368636799996e-34
536,6.72312058087e-35
537,3.99252583264e-05
538,3.9481940272599995e-06
539,1.77587721167e-05
540,6.24948701049e-08
541,6.8966103407000005e-09
542,2.64705880576e-06
543,7.689082545609997e-35
544,2.85846484201e-35
545,0.00035214982644099995
546,4.25921677263e-05
547,0.000166257054041
548,4.20723885796e-07
549,7.731124408739999e-08
550,6.72906479063e-06
551,1.32876642864e-34
552,5.38715943388e-35
553,0.0005668103223470001
554,8.55614258443e-05
555,0.00027323701282
556,7.98687043877e-07
557,1.3066490085999998e-07
558,7.77013246667e-06
559,1.45765036746e-34
560,5.96068534594e-35
561,0.000317324136743
562,3.78160654107e-05
563,0.000161179131541
564,3.92903130625e-07
565,6.97566153664e-08
566,7.3324339438800015e-06
567,1.47523300282e-34
568,5.968304945959999e-35
569,0.000372986227059
570,4.67416037303e-05
571,0.000172390614672
572,4.34066201054e-07
573,8.11747972153e-08
574,6.16442832239e-06
575,1.2208283075e-34
576,4.94604596604e-35
577,0.000425562729795
578,5.44241474435e-05
579,0.000208520432621
580,5.53582029371e-07
581,9.50383717644e-08
582,7.594282047960001e-06
583,1.4622144750899999e-34
584,5.93538108416e-35
585,0.000342881081176
586,4.10417643038e-05
587,0.00016822591476
588,4.1791596373699997e-07
589,7.59106374955e-08
590,7.1335674158e-06
591,1.40687382841e-34
592,5.716494536659999e-35
593,0.000384184618407
594,4.85848107731e-05
595,0.00017791228199699998
596,4.48937838582e-07
597,8.362904106739999e-08
598,6.20973978166e-06
599,1.2264660865599999e-34
600,4.972024162669999e-35
601,0.000406035708285
602,5.25995040527e-05
603,0.000188923686226
604,4.800494912479999e-07
605,8.87449802702e-08
606,6.30134672255e-06
607,1.2379447119499999e-34
608,5.0258601733e-35
609,0.000448980363102
610,5.90146056733e-05
611,0.000218117193554
612,5.84416352315e-07
613,1.0063812201e-07
614,7.461322708069998e-06
615,1.4313647384799996e-34
616,5.81505704121e-35
617,0.000539283661408
618,7.51234406403e-05
619,0.00027009621309500003
620,7.855480295109998e-07
621,1.24268617246e-07
622,9.07434590852e-06
623,1.67572050297e-34
624,6.815697022109999e-35
625,0.000472411953043
626,6.46529985087e-05
627,0.000227967059673
628,6.18938417947e-07
629,1.06604314784e-07
630,7.3325803243699985e-06
631,1.4024140816999998e-34
632,5.709533265579999e-35
633,0.0005510445731940001
634,7.88225762858e-05
635,0.00027499681494700003
636,8.065640973069999e-07
637,1.27771317134e-07
638,8.84141733696e-06
639,1.6338390684599996e-34
640,6.64890776499e-35
641,0.0004493394200990001
642,6.16901738109e-05
643,0.000211127389322
644,5.56182446562e-07
645,1.0044741545e-07
646,6.50836965032e-06
647,1.26557656898e-34
648,5.15102771077e-35
649,0.0005648392026649999
650,7.96370085285e-05
651,0.000298727563992
652,8.914334786530001e-07
653,1.34265618294e-07
654,1.05739887118e-05
655,1.9150508041700001e-34
656,7.81982552081e-35
657,0.000552950778716
658,7.70072609165e-05
659,0.000283509085109
660,8.33792606601e-07
661,1.28885648306e-07
662,9.80063788671e-06
663,1.79137046981e-34
664,7.300422181219998e-35
665,0.000379256856395
666,4.92146356322e-05
667,0.00015925733008399998
668,3.91038343741e-07
669,7.942077204389997e-08
670,4.78961716325e-06
671,9.7781189096e-35
672,3.96889476319e-35
673,0.000373253558072
674,4.71785802221e-05
675,0.000171140619637
676,4.28436138534e-07
677,8.10667037829e-08
678,5.95981208958e-06
679,1.18239960311e-34
680,4.791936169359999e-35
681,0.00034045478541100003
682,4.29966553997e-05
683,0.000138841482451
684,3.31964206321e-07
685,7.04822148057e-08
686,4.33876988694e-06
687,8.997923723479997e-35
688,3.6454105624e-35
689,0.000362239607395
690,4.61102042253e-05
691,0.000154895530814
692,3.77268297727e-07
693,7.6960975476e-08
694,4.93170116837e-06
695,1.00259932125e-34
696,4.065599169699999e-35
697,0.0003651744009
698,4.71780946413e-05
699,0.000147950437019
700,3.6052160632399995e-07
701,7.48377341228e-08
702,4.3957133463e-06
703,9.103709252909999e-35
704,3.6905253247899997e-35
705,0.000363228440194
706,4.73749782007e-05
707,0.000144256907357
708,3.47758978338e-07
709,7.30992131952e-08
710,4.09297585394e-06
711,8.540999838249998e-35
712,3.45275795336e-35
713,0.000414302870076
714,5.50918315787e-05
715,0.00017546242079
716,4.42389524211e-07
717,8.70131156247e-08
718,5.06531388524e-06
719,1.02497809216e-34
720,4.1668516954e-35
721,0.00033561837401800004
722,4.19138075985e-05
723,0.00014612139684
724,3.54821483507e-07
725,7.225943038380001e-08
726,5.04295218589e-06
727,1.02235837834e-34
728,4.13913100213e-35
729,0.0003747301097830001
730,4.82166897074e-05
731,0.00016851679532700004
732,4.1682767623200004e-07
733,8.12469510962e-08
734,5.56387847536e-06
735,1.1110053686899998e-34
736,4.5064265603e-35
737,0.000398699138265
738,5.28317195454e-05
739,0.00016332204481799998
740,4.08321075183e-07
741,8.21263208744e-08
742,4.64858443089e-06
743,9.542557983259999e-35
744,3.87449056923e-35
745,0.000485021295513
746,6.51624644946e-05
747,0.000239750461536
748,6.64431008512e-07
749,1.10277343168e-07
750,8.19429106038e-06
751,1.5450209849299996e-34
752,6.275961156340001e-35
753,0.000565644384457
754,7.99476422609e-05
755,0.00029021948285400004
756,8.649478297959999e-07
757,1.32695137339e-07
758,9.882697760789999e-06
759,1.80002941694e-34
760,7.33478750643e-35
761,0.000436963696201
762,5.64419792391e-05
763,0.00021406889431
764,5.72569976797e-07
765,9.78246687855e-08
766,7.65789278974e-06
767,1.4692850826299998e-34
768,5.96333142168e-35
769,0.000527319582495
770,7.49918959802e-05
771,0.000206443576366
772,5.5955613692e-07
773,1.06752988161e-07
774,5.0002672228599994e-06
775,1.00284241231e-34
776,4.0698797638499995e-35
777,0.00043640208621199985
778,5.91792839526e-05
779,0.00017322477500599998
780,4.45128882861e-07
781,8.80155892339e-08
782,4.58690494861e-06
783,9.38718254425e-35
784,3.80576560438e-35
785,0.00050200899977
786,6.90647884105e-05
787,0.000188442712316
788,4.800458447909998e-07
789,9.71111242909e-08
790,4.27237479834e-06
791,8.72211736698e-35
792,3.51899623183e-35
793,0.000391403455901
794,5.19889722842e-05
795,0.000152375713278
796,3.6445224713400004e-07
797,7.656379900660001e-08
798,3.89632613118e-06
799,8.11182792122e-35
800,3.2703697376100003e-35
801,0.000376357512582
802,4.97216719152e-05
803,0.000147165007097
804,3.49402353043e-07
805,7.4028061364e-08
806,3.8589252196e-06
807,8.06022137163e-35
808,3.2503151752199997e-35
809,0.000467990915247
810,6.3527671368e-05
811,0.00017609436770400005
812,4.25936567702e-07
813,8.91017057906e-08
814,3.9213844141699985e-06
815,8.08249957322e-35
816,3.25202581624e-35
817,0.000467990915247
818,6.3527671368e-05
819,0.00017609436770400005
820,4.25936567702e-07
821,8.91017057906e-08
822,3.9213844141699985e-06
823,8.08249957322e-35
824,3.25202581624e-35
825,0.00043640208621199985
826,5.91792839526e-05
827,0.00017322477500599998
828,4.45128882861e-07
829,8.80155892339e-08
830,4.58690494861e-06
831,9.38718254425e-35
832,3.80576560438e-35
833,0.000456182608389
834,6.19057806905e-05
835,0.00017522180413599998
836,4.45655280092e-07
837,8.92527483783e-08
838,4.32640879743e-06
839,8.863397115479999e-35
840,3.5825341884799996e-35
841,0.000511920067014
842,7.26615232669e-05
843,0.000246591691241
844,6.89742335025e-07
845,1.1656833765199999e-07
846,7.51917097368e-06
847,1.42582488369e-34
848,5.815843510819999e-35
849,0.00041807884901
850,5.59683866669e-05
851,0.000191081710902
852,4.871114326409998e-07
853,9.176725885980001e-08
854,5.9246526410699995e-06
855,1.17104009156e-34
856,4.76037450127e-35
857,0.000583907134206
858,8.74523445005e-05
859,0.000234220876886
860,6.52849515645e-07
861,1.21312724978e-07
862,5.3518086741e-06
863,1.05912692676e-34
864,4.29922722721e-35
865,0.000398684345962
866,5.31570518765e-05
867,0.000155588768614
868,3.79420220258e-07
869,7.845310813560001e-08
870,4.0516144274e-06
871,8.40380880733e-35
872,3.39151367936e-35
873,0.000416328587577
874,5.55508047885e-05
875,0.000159398658299
876,3.79057010066e-07
877,7.99764077712e-08
878,3.81733939966e-06
879,7.93055823392e-35
880,3.19258067102e-35
881,0.00040643809452699985
882,5.39525512245e-05
883,0.00016947763701199994
884,4.24679237206e-07
885,8.45342910097e-08
886,4.85247766353e-06
887,9.88664414462e-35
888,4.0180128916199987e-35
889,0.000433078620564
890,5.80874853899e-05
891,0.000164794528048
892,3.94290099015e-07
893,8.287817496919999e-08
894,3.85339507928e-06
895,7.981315197489998e-35
896,3.2122714834299994e-35
897,0.000282773426662
898,3.29187170104e-05
899,0.000140609572442
900,3.32376648454e-07
901,6.14372482283e-08
902,6.66611287133e-06
903,1.3601706947999998e-34
904,5.490400279789999e-35
905,0.0005251309952029999
906,7.28096391792e-05
907,0.00026093527907
908,7.48874193476e-07
909,1.2070407495e-07
910,8.69517170107e-06
911,1.61680129721e-34
912,6.571912914229997e-35
913,0.000373253558072
914,4.71785802221e-05
915,0.000171140619637
916,4.28436138534e-07
917,8.10667037829e-08
918,5.95981208958e-06
919,1.18239960311e-34
920,4.791936169359999e-35
921,0.000517044206436
922,7.25395880897e-05
923,0.000195340764483
924,4.76482778128e-07
925,1.00017099071e-07
926,4.0190127736e-06
927,8.24154858626e-35
928,3.31257783154e-35
929,5.54824796756e-05
930,5.32731259364e-06
931,2.64759425137e-05
932,9.92631254346e-08
933,9.00071043063e-09
934,3.8620444687e-06
935,1.02275223455e-34
936,3.9136762804399996e-35
937,6.74566094882e-05
938,6.6623386649699995e-06
939,3.34099710165e-05
940,1.26618512728e-07
941,1.09647919958e-08
942,4.462824982969999e-06
943,1.1486310410899996e-34
944,4.433153449649999e-35
945,8.49891872324e-05
946,8.84361663517e-06
947,4.40781454417e-05
948,1.7255774283099998e-07
949,1.4134241490900001e-08
950,5.39209405828e-06
951,1.33466479786e-34
952,5.19509602663e-35
953,0.000531346785621
954,7.85949542901e-05
955,0.00023712894305200004
956,6.57082820143e-07
957,1.17719338407e-07
958,6.2975454588e-06
959,1.22390051847e-34
960,5.000438510529999e-35
961,0.000331423622913
962,4.04555809404e-05
963,0.000150851892197
964,3.74397995261e-07
965,7.1912795934e-08
966,5.78408389061e-06
967,1.1608122668999999e-34
968,4.69258804726e-35
969,0.000563210448757
970,8.57209117529e-05
971,0.00025020742792900003
972,7.12074773648e-07
973,1.2512707213900001e-07
974,6.38595524626e-06
975,1.2385977205399995e-34
976,5.06232278705e-35
977,0.000391403455901
978,5.19889722842e-05
979,0.000152375713278
980,3.6445224713400004e-07
981,7.656379900660001e-08
982,3.89632613118e-06
983,8.11182792122e-35
984,3.2703697376100003e-35
985,0.000405955021501
986,5.43347001551e-05
987,0.000159182114002
988,3.94848439031e-07
989,8.056485121569999e-08
990,4.20980644489e-06
991,8.70182370219e-35
992,3.51704754196e-35
993,0.000539069075829
994,7.730369988400001e-05
995,0.000205700087127
996,5.14239778137e-07
997,1.0635109976699999e-07
998,4.21667961977e-06
999,8.59053674154e-35
1000,3.4564811023799996e-35
1001,0.00031589106875
1002,3.75930898369e-05
1003,0.000158574053134
1004,3.83829350282e-07
1005,6.95566683538e-08
1006,7.128851645439999e-06
1007,1.43028217153e-34
1008,5.796338600520001e-35
1009,0.00033340945643
1010,3.99949894267e-05
1011,0.00016710753593500002
1012,4.10306230597e-07
1013,7.387613230900001e-08
1014,7.2672690523300005e-06
1015,1.44414535237e-34
1016,5.86960654548e-35
1017,0.00033413885311900013
1018,4.02747948501e-05
1019,0.000169784966126
1020,4.19747608334e-07
1021,7.40270306421e-08
1022,7.474804178610001e-06
1023,1.48953187496e-34
1024,6.04288256564e-35
1025,0.000352879498547
1026,4.29166130846e-05
1027,0.00017939814613400002
1028,4.4864197846899997e-07
1029,7.85412796845e-08
1030,7.61993872453e-06
1031,1.50396934063e-34
1032,6.11917411084e-35
1033,4.44283580716e-05
1034,4.30650273579e-06
1035,2.01640738282e-05
1036,7.15144614703e-08
1037,7.435525979379999e-09
1038,3.00103207338e-06
1039,8.456298376629999e-35
1040,3.1729306487399995e-35
1041,0.0005499314619400001
1042,7.9447132445e-05
1043,0.000273196547607
1044,7.98006776587e-07
1045,1.2753001644300001e-07
1046,8.54318920334e-06
1047,1.58637816516e-34
1048,6.46088336455e-35
1049,0.000450227732507
1050,6.17872592033e-05
1051,0.000184050014095
1052,4.79292372927e-07
1053,9.28762428635e-08
1054,4.95222615858e-06
1055,1.0064350223e-34
1056,4.09282740202e-35
1057,0.000272477840778
1058,3.11112736446e-05
1059,0.000125682245659
1060,3.0135205806e-07
1061,5.8619350746599995e-08
1062,5.691116221440001e-06
1063,1.15946846695e-34
1064,4.67631394163e-35
1065,0.000395603983985
1066,5.1656938713e-05
1067,0.000180667410062
1068,4.5288306762700007e-07
1069,8.618482497939999e-08
1070,5.84407099033e-06
1071,1.15818563869e-34
1072,4.7021813863000003e-35
1073,0.000428636915726
1074,5.77277245223e-05
1075,0.000188406214078
1076,4.80160914389e-07
1077,9.21831752649e-08
1078,5.5157893685e-06
1079,1.10162552872e-34
1080,4.4811494383999996e-35
1081,0.000384392644889
1082,4.76452250723e-05
1083,0.000197326247369
1084,5.06666408467e-07
1085,8.58981226024e-08
1086,8.06710408874e-06
1087,1.5738824754299999e-34
1088,6.411967676429999e-35
1089,0.000307037188073
1090,3.62022424966e-05
1091,0.00015200777273700002
1092,3.6400844444e-07
1093,6.72789389087e-08
1094,6.86434100085e-06
1095,1.37999268949e-34
1096,5.594822991819999e-35
1097,0.000538557234999
1098,7.57344625375e-05
1099,0.000267811760311
1100,7.77125009632e-07
1101,1.2423012723699998e-07
1102,8.76800354247e-06
1103,1.6246194143799997e-34
1104,6.607664246680001e-35
1105,0.000235570849215
1106,2.62409780252e-05
1107,0.000108863198297
1108,2.5397807818899996e-07
1109,5.033087175319999e-08
1110,5.3016706134699995e-06
1111,1.09675244006e-34
1112,4.418911766069999e-35
1113,0.000287542261489
1114,3.35905951909e-05
1115,0.000130927212621
1116,3.1705478163e-07
1117,6.22719366023e-08
1118,5.57578941709e-06
1119,1.13438248772e-34
1120,4.5712989307599997e-35
1121,4.18920383153e-05
1122,4.0985866319599995e-06
1123,1.86806958721e-05
1124,6.58311200809e-08
1125,7.13349969957e-09
1126,2.76384831975e-06
1127,7.955291319450001e-35
1128,2.9666462674099994e-35
1129,4.30838518644e-05
1130,4.24600724354e-06
1131,1.92126072539e-05
1132,6.775337498069999e-08
1133,7.353048829449999e-09
1134,2.77977295017e-06
1135,8.01113138704e-35
1136,2.98769052064e-35
1137,4.07128755474e-05
1138,3.89016488819e-06
1139,1.85938293378e-05
1140,6.661844039620001e-08
1141,6.8385207496099995e-09
1142,2.95210365648e-06
1143,8.280676854659997e-35
1144,3.10670973343e-35
1145,0.00035683273485000004
1146,4.3611609372e-05
1147,0.000185754935922
1148,4.7042245961899995e-07
1149,7.87294561084e-08
1150,8.06180083451e-06
1151,1.6000725516e-34
1152,6.488383428609999e-35
1153,0.000394921009217
1154,5.16885085112e-05
1155,0.000171811889058
